circuit_fn,optimizer,num_layers,score_davies,score_calinski,score_silhouette,cost,weights,bias,qnode,composite_score
circuit_type1,SPSAOptimizer,2,1.1316912836231494,71.26264602062048,0.3513187547789427,0.42251412560342694,"[[[1.3648219259619088, 0.12880172837328627, -2.4166386653817766], [0.02400894894333381, -1.2400936687065678, -1.4146245205144867]], [[-1.8688858972506344, 3.105314042124799, 2.0481509751019273], [1.4682374580174582, -2.456614244314725, -0.20861857332533099]]]",0.08398600665605152,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.9455819313473004
circuit_type1,NesterovMomentumOptimizer,2,1.37011760889268,34.128149141948334,0.21952019594315803,0.4686150111455948,"[[[-1.0015665297171288, -1.0148332535829199, -2.6704361420093456], [0.9530288792434334, 1.1369913101892504, -2.703900138863756]], [[-2.7912381080641886, 1.793221383163754, 2.5897363480593736], [-0.03572460807109401, 2.2696154962286705, 1.8198219826077722]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.6445494517281185
circuit_type1,GradientDescentOptimizer,2,1.137171839472917,62.08157419036845,0.3279036499935663,0.44396116586780143,"[[[-0.6217492600266521, -1.1713054014449982, 2.0525073178946256], [2.672988172327708, 1.5726281510638618, 2.0580558557113617]], [[-2.4935066253729845, 2.5886711856914584, 0.17979263550969993], [1.6152100351736038, 1.8845832583604603, 2.9340816402388477]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.8708112671071508
circuit_type1,AdamOptimizer,2,1.8455615460343777,27.175576944113914,0.20576643791234075,0.5350850154520501,"[[[-0.8856853540184528, 2.443377658706061, -1.9789039721149775], [0.7378402237385182, -1.2195908490472673, 0.7463426904027637]], [[1.8051906457466362, -2.750690581218828, 0.13399185014930648], [-2.0603207169404705, -0.4140747551359829, -0.9375448286365962]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.5092760692447035
circuit_type1,SPSAOptimizer,4,1.2248696402212054,62.68189257094291,0.3365647296249056,0.43385308181573123,"[[[-0.5381101699826183, -2.438017638990577, 2.999793235478207], [-0.17781185194700116, 0.5487389320950853, 2.4076452565707305]], [[-1.8313674385768985, 1.248355637794176, -2.67117439404449], [1.6119717323323768, 1.7411784289315626, -2.6996600605268974]], [[-1.4250070394491163, 1.759614218494569, 1.4694492350357653], [-2.2976058084746764, -1.108344491262281, 0.256122592439413]], [[1.7224691058898876, -2.07665230861645, -0.18560633247560154], [0.25064726330460996, -0.9293940642317264, -1.0416881061971102]]]",0.018172635118107232,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.8896850166537797
circuit_type1,NesterovMomentumOptimizer,4,1.6685147767992574,30.822801181013304,0.21861598707679766,0.5244994778994407,"[[[2.8244919058795084, 1.7940827579767138, -0.5489710335075624], [3.0138738081474905, -2.8774375926220976, -1.114249949912915]], [[0.30792075451330403, 1.8240357479387548, -0.7273576389229564], [-2.2599571275066723, 2.828561795740568, 1.0239965420534611]], [[1.024417725188683, -0.6192477726367094, -1.1949391848080795], [-2.4766880989621978, -2.5852643864567084, -0.28259329352921103]], [[2.5799649287107655, 2.1275364344219536, 2.4579643017987447], [-1.4269000562154046, -1.1729714750362503, 1.05561481017505]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.5531351981853472
circuit_type1,GradientDescentOptimizer,4,1.1453582266021929,60.626655862390926,0.33122082544815196,0.4624997008473368,"[[[1.395927472277612, 0.028424000916065673, -1.3869690221116828], [1.7105962007695723, -0.2928046542059106, -2.7138695227048295]], [[-2.56385947591346, 0.3828713009139957, -3.0262374766471085], [-1.1648244509915384, -1.0211948348513813, 0.525115720467221]], [[0.4969706771429432, -1.9058993873797592, -2.546689439014236], [-2.4856125825184208, 2.7467071455484637, 0.9642643712159202]], [[-0.09007829314218485, 0.07659530325092634, -1.500700809399936], [-1.4186605021112997, -1.6556475072364805, -0.3415648936660731]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.8474212810772124
circuit_type1,AdamOptimizer,4,1.190831102953196,40.372319178010166,0.23541536352595246,0.4571420077639947,"[[[-2.9758340243459287, 1.2236271550322533, 0.049257892767380795], [-0.17264303343674348, 1.0159555658961752, 1.208324362084312]], [[0.8714412500637989, -2.880753126639883, -2.9793183234461544], [-1.637585222262583, 2.369548837224203, -1.3765038408855028]], [[1.4999711909928743, 1.6326977354564356, -2.745345701679553], [1.0474347411895923, -2.7070910727400057, 2.80209109452953]], [[-0.382299323040308, 0.2743032161602845, 2.2410412585704425], [1.4187838378891042, -0.7401834517387837, -2.0596851071108846]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.6995701977012647
circuit_type2,SPSAOptimizer,2,1.340365649831196,52.380501531252584,0.30925042109379614,0.43628433782213527,"[[[-1.0284240312390525, 1.6053687170633992, 0.950945883494868], [-1.9654057238897173, -0.015052165263145558, -0.022180636025853556], [2.0191624485587742, 2.869749809698579, -2.16295109562211], [-1.8765531930248456, 0.5784417160918226, -2.4834058759918145]], [[-2.383901018572306, -0.43400063182595733, -1.2902657753990303], [-1.523434439141022, -1.0181484007955044, -1.3600312250627848], [0.649145076537834, 1.484970409753719, -1.5359891890617734], [-1.4986225392816344, -2.6548402447076285, -1.1689673475711362]]]",0.013610215122386728,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.8261295810386915
circuit_type2,NesterovMomentumOptimizer,2,1.7211806128200846,32.365228641661524,0.25089399287169367,0.5094409995787651,"[[[-0.8151392182488113, 2.183139103714968, -2.5337847016793322], [-2.0646725763980966, -2.6575258912615043, -1.8272394378327632], [2.204855572410226, -0.7110505180782458, 2.219385541068579], [-2.5295632433467645, 1.5657441929606728, -1.5501779708961114]], [[1.377431426126333, -2.970268441912401, 3.12952727418935], [-2.3235580579028308, -3.07353969505887, -2.0118021855631074], [-1.4777160851129925, -0.2551058450353434, -0.9569079494914656], [-1.1447246519475058, 1.0721136383976164, 2.8151069086553724]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.606544228949757
circuit_type2,GradientDescentOptimizer,2,1.2204573715368547,57.18523587200041,0.311806792072673,0.446158079942377,"[[[0.3552416908486742, -0.2421732096076683, 1.256317048036184], [0.3990132446252206, 1.390195820938148, -0.2509045898551898], [0.5239652532248065, 1.6350120732942175, -1.441100054265572], [-2.2280326368636114, -1.7901003968938296, -1.0152442663489976]], [[1.1400572925737267, 1.3502621865308306, 1.7183282429781563], [1.563606945571265, -0.8636445756692464, 1.8081267467863391], [2.047532357257066, -1.0916992041093017, -1.9252072081197806], [1.826208930912749, -0.6574041488440514, -0.3282121997657854]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.8348185017842231
circuit_type2,AdamOptimizer,2,1.172415647704764,70.26505770435236,0.34503957945352465,0.4281518297640946,"[[[0.23116629431948477, -1.6941781113719323, 3.098287297660458], [-0.8384753738224764, -1.3111198869100409, -0.572147130323406], [-0.6375002909552059, -0.7626409134067456, 3.0489750047785673], [2.8026974857757834, -2.3254708845423635, -2.9587092215197264]], [[3.0313328084134437, 1.2989618559467386, 2.869502622195264], [2.447906686086162, 2.7783690993948884, 0.11961023384992586], [1.389028544653029, -0.590795836091937, -0.05146845089006957], [-2.203281021841849, 2.766981064196254, 0.17364189462381363]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.9277312392121705
circuit_type2,SPSAOptimizer,4,1.1580129978183573,71.41494289458113,0.34727383531774053,0.4245509383107432,"[[[-0.7923299081816072, 2.438094124509273, 2.1253056857962864], [1.0479948893435533, -1.4817702348734263, 0.5652552401683941], [-2.389704562911097, 2.618308564935162, 1.2366514006997915], [0.11673310018193256, -1.852786533561754, -1.5933785537606482]], [[1.4830103976864295, 1.3569831627009166, 0.04566186325911876], [1.7789192243611713, 1.7454310091676237, -2.810019471610949], [-2.52236937033875, 3.142080618835544, 2.3344674206815523], [2.227278394431051, -0.6647106726855535, -2.1720816294784426]], [[-1.7636883137891861, 3.143169633237313, -0.7020012479357575], [-1.4646148947708504, 2.2071503172555933, -2.084502806655015], [0.9331661155924706, -2.9985316109375555, 0.0651838735065215], [2.973764371385084, 2.164273018002962, -0.2673344906679646]], [[0.6835992620758835, -1.3110983269394867, 1.5235324317480308], [-2.2808367569542853, -2.299020989567869, 1.7372942952288242], [-0.49566018607903406, -0.614739410942477, 0.4851587660518112], [-1.5372338072676102, 2.113001842115344, 1.0942419752243084]]]",-0.13701614209821905,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.9381148915560171
circuit_type2,NesterovMomentumOptimizer,4,3.3630894200963204,8.36762551966906,0.07797553170788027,0.6683579989095987,"[[[2.8244900092651415, 3.058360166177259, -1.4414855307849808], [-2.9420860945408975, 1.7561462038706344, -2.7696814493766535], [0.6514731462998893, 0.6796053032430565, 1.2207650209529382], [-1.8456051500570765, -2.0091754560127413, -2.9855073607176106]], [[-1.3047252468611639, -1.1743105139221315, -1.577473188357393], [1.463191676564131, -2.978675638369193, 2.86717563373481], [0.32049047634667716, -2.1324369238964462, -1.933534079053223], [-0.1998054202907067, 2.60227480399342, -1.826511083674456]], [[2.6300149306295095, -0.42125704851079515, 0.3796217515506135], [0.047626088368303066, 2.212103012569428, -1.121856815150219], [-1.896207276083054, 2.702070510687233, -0.720314874144115], [2.1996157507940977, 2.806097125278888, -1.2614099667358056]], [[0.5412165060371259, -2.699179454164307, 2.496269230935023], [2.7737536911954273, -0.48797906854901507, 2.3479430962101695], [1.4840231176996017, 2.677973201072019, -0.9834781844762448], [-1.3136887594671245, -3.024190782717009, 1.735537576305985]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.09591806978340439
circuit_type2,GradientDescentOptimizer,4,1.1010201571858083,27.01667953593217,0.22790506478704803,0.45872596521646425,"[[[2.686086940873758, -2.806393463906322, 2.8437013351374922], [-2.1021912637109894, 0.39636012494076, -2.8300006257865644], [-1.4120697546026304, -1.2101382641845866, -1.6767404135300563], [1.9704043589227203, 2.9906657440249322, 2.501823321595637]], [[-1.7217818924653456, -1.0237252697498214, -1.861991627526426], [1.0508657785847593, -1.764494442252813, 2.4523886726631927], [-1.5236504014695835, 0.07766025125452058, 0.03707438793566009], [-1.9876072870622545, 1.7616383824069528, -0.5854813229133526]], [[-0.9724345313303551, 0.8688232521954244, -0.5414699487613555], [-2.8125789500827607, -0.900390344463291, -2.277524686315223], [0.35571708131265156, -2.6711119388573943, -1.7727972939429875], [2.5489034376147206, -0.8313033446016589, -2.9273171075021014]], [[2.5445612023953403, 2.996811972333055, 0.6675274227843442], [0.8909477064581521, 1.9687337354168637, 2.0522627427803597], [0.16172428751001844, 2.1167752575770615, -2.1121357050316556], [-0.40305342693571156, -0.24715679836990434, -3.0131189918277053]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.6588515694447568
circuit_type2,AdamOptimizer,4,1.2359745466113055,60.63044588675296,0.3288072024016175,0.4541724060734017,"[[[-2.163421494999711, -1.4284589332920115, 2.707214068655384], [-0.7347348737257446, -2.4295223579962952, -0.7271918594767115], [-2.645615588643515, 1.1062231600942392, -1.5440161705236688], [1.6017954888501755, 0.7734090709952519, -2.008726016241801]], [[0.09516622914385842, 2.059260153819201, 0.27221490588734465], [-1.4876892695373876, 2.067841891278073, 1.1402891351617495], [-2.168427833627697, 2.3168717017783615, -0.6189961398818702], [-0.8085692169822369, 2.2091727260443914, 1.0907016345302258]], [[1.4751752517532628, 2.90850465104485, 1.604089773152233], [-1.795292723890034, -2.619852724525968, 0.7214422978365458], [2.5634077293165136, -3.008795689129553, -0.5423022068260424], [-0.3342937523284477, -2.4885714806388144, 0.39635978354472234]], [[0.4919086458950437, -0.6440548287946135, -1.9010733844519958], [-1.1046781561659684, -2.347988903116085, -1.0477941129810566], [-2.8055745220558843, -2.5408602763510477, -0.7716149356193265], [1.7042310254205635, 0.7858724027565258, 0.9834339133434709]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.8509687063966433
circuit_type3,SPSAOptimizer,2,,,,0.4613222928246077,"[[[1.3342552046623712, 2.646380830833632, -1.073856909242163], [2.370850190519466, 2.582724926847723, -1.5823622928733148], [-0.6196780825916894, -3.035992448091354, 2.5709535929905982], [1.3731374793345839, -1.9518015320867144, -0.20290725744481328], [-1.6990465669561607, -2.132249970876722, 2.595994454844991], [2.2713696966459533, -0.04088690253315291, 1.3671762648620516]], [[-1.0723932738925972, 1.3221804654262783, 2.974529197076474], [2.7599324205840707, -0.8430602889955162, 2.767247485091647], [0.5719391081864998, -1.7648734821466467, -3.348623067383495], [1.9346857019361665, 0.005216818350520791, -0.05953970692159108], [-2.918225449723466, -1.823099399264605, -3.471758052597078], [-2.5707790534449986, -1.663338148261578, -1.13134194994901]]]",0.38116768962897546,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.2526429110891252
circuit_type3,NesterovMomentumOptimizer,2,1.184597699700326,66.02267225135932,0.3461997127561428,0.4505359786563846,"[[[-2.3534740410376567, -1.6092546507653003, 1.396194021393069], [-1.4338564226151105, 0.26643828149121473, -1.2283323815365337], [1.9486570477313334, 0.9168121881388673, 0.7360373920328582], [1.0294935240431107, 0.16487141902495983, -2.1007229609083398], [-0.7927683226373747, 0.03656452448902048, -0.9526850520316641], [-0.3645678851197238, -2.401923708588157, -0.8550338515820992]], [[-0.1711115715412852, 1.1471660997864213, 3.090876846649449], [2.286730370071602, 0.9770200989781941, 0.22394771160674054], [2.3300251169199564, -3.0964714774837088, -2.3013856382655655], [-1.0404202680559371, 0.9602211005121655, -1.9161205836156316], [-2.0173730623225636, 1.7523878135393378, -1.5237130919245505], [2.322454042796183, -0.015961996312067406, -0.14172641824893928]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.8899078322733361
circuit_type3,GradientDescentOptimizer,2,1.1100554214454181,42.98690578647483,0.24524550815370946,0.4609252847315116,"[[[-0.5635685890100466, -1.24125387394426, -2.7359310130883348], [-0.3046628461452583, 1.5729176986018585, -2.079484575557511], [2.223704963075419, -0.4736938767537686, 3.12060744014157], [1.2756529087485342, -0.24630742604831646, 1.0534626400266136], [-1.8195631906694218, -0.8722504393168435, -0.08305072641224553], [-0.5298343309776024, 2.1945349398169425, 3.072926241016506]], [[-1.4274067637339913, -1.2126721526546616, 0.38853898561238953], [-0.07556673362208688, 2.683710615469466, 2.5427245618736656], [-1.1247644234331227, 0.11470433629168308, -2.3141450227130487], [-1.7471763591742782, 2.0171398519796, 1.8508443328561874], [-2.9908691400913225, 0.7429349836092087, 1.3637569374266114], [-2.946936319945659, 2.6228586673831478, 0.3059578041841031]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.7156722365743418
circuit_type3,AdamOptimizer,2,5.08990567173,4.09464950075083,0.16307353379019648,0.5880666671913888,"[[[-0.13642435726735114, 1.018999019278641, -1.4879049577056396], [1.4501812983165019, 0.754697687806634, 1.481355849460825], [-2.1322831334442283, 0.42477613967189276, 1.1353324591135037], [0.4635597483086067, -1.154229607394931, 1.5254405473551902], [2.1253591531899785, -1.3245343626151935, 2.347099999098507], [-0.3311601500635031, 1.4267940211241852, 1.6481457186806985]], [[-2.5510933775123927, 2.106828857184132, -0.35345856168255185], [-0.8452210655188113, 1.2331774033714922, -0.41520089398714033], [2.541078139962936, -0.7383410257040044, -1.842213678006133], [-0.6006708476774145, 0.7727676433001136, -3.040937673730505], [1.2701969036732015, 0.5910337603118281, -0.9116318613519891], [-2.0634523563552296, -2.926822073202467, -0.26966973362312174]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.19198907860923006
circuit_type3,SPSAOptimizer,4,1.1295066850893187,74.95530552469332,0.3562697053315979,0.4253021179729406,"[[[-1.6254131057146615, 1.6739921842105439, -0.2537502417908069], [3.1146741824945083, 2.6197202959706143, 0.06859738379523637], [0.21270655379408837, 1.5353187499422694, 0.556518301720116], [-0.6950545451661369, 0.5840940968592009, 2.4504998288456994], [-0.5670356939902294, 2.922797886937982, -2.9916771237953492], [1.5700112464255862, -0.8817327648964203, -0.9928653754893929]], [[0.7560602386625602, -1.0164263709425607, 2.0120949792730634], [-1.015999358223829, 2.4927284926298476, 1.6247540530116988], [-2.717091787542481, -1.6886528012118274, 0.8397110389056658], [-2.351472781168723, -2.3841619251399817, 1.146258196232309], [-1.7658632854137766, 1.902981690169007, -3.004249025489486], [1.2476296388235806, -0.3605900826145964, -1.5757480682576182]], [[1.7370449061684448, 0.36216921531574137, -2.9035922115674375], [0.6732908379373769, 0.7447774074656778, -0.30709657646361677], [1.9603088497469232, 2.2666295563877616, -2.266245955447678], [2.8056679082824942, -0.6934187671394085, 1.5584015609966988], [-1.0338994650789939, 2.524130736838348, -0.7056539057256442], [1.7936240529118974, -2.5095389834317006, 1.1294984859223511]], [[-0.9190185460778693, -0.8847492597644686, 0.15778608342317973], [-1.6506441268172498, 2.725367117714236, -1.8661374073509855], [1.2280669813247815, 1.0150234123415895, -1.713948877598078], [2.9662435511714413, 2.577655381819996, -0.2716002810370058], [-2.6971084430194843, -0.4941781067883207, 1.1834107690223927], [0.8930965274723516, 1.4669592591189984, 0.7417707858983223]]]",0.23582049320762644,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.9571067451422373
circuit_type3,NesterovMomentumOptimizer,4,1.133641736224162,67.68550487828739,0.34437630433843347,0.4580889454515443,"[[[-0.7929675240616705, 1.6267094871438124, 0.2987466314641467], [-0.5345554728710131, -2.5943230300102806, 0.9688082326196321], [0.9657960676388857, -0.015935723950191605, -1.0724800126951144], [1.2313488314217977, -3.037562410200233, 1.583594221314014], [-0.007242148446807928, 2.805960136804414, -0.41157081343589974], [1.3191678144426842, 3.0664292649424922, 1.6124886157118716]], [[0.2595582305363515, -2.1860595937142606, -0.9137308084198055], [1.692585985451756, 1.6522747231541581, -0.05443009105378982], [0.9670257326196863, 2.5010122540308677, 0.6170778800216996], [2.2468078887048337, -1.2306560835869331, -1.6079183298697115], [-2.9718793570714204, 2.395074876171935, -1.0205949003406456], [-0.04503503400716902, -0.8136181524570394, 1.979730048683714]], [[0.678947945217196, 1.4459887400659186, -2.942774458461362], [1.0198817606859114, -1.3945882196839328, 0.9944816157208001], [0.2545028674502654, -2.705517432367811, -0.18538620297167707], [0.7576568809112865, 2.9549486083014314, 1.053977651579669], [2.871320236227776, -0.6419477454025122, -2.2368857355862657], [0.9613491429962107, 0.6112190356010445, 2.939650237960164]], [[-2.550427476583315, -0.5541029112397999, 1.4616010024582717], [-0.6731043844496503, -2.0670464408166316, 0.5161344364151352], [0.4825109079635572, 1.470478940124461, -2.127218581814946], [-3.120965809795571, -1.4712535113451273, -1.263023855215822], [-1.319974260553595, 3.1259115283056023, 1.156372774731869], [2.6006183140968364, -2.2433627073193994, -2.160014842489139]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.8854984924414345
circuit_type3,GradientDescentOptimizer,4,0.6999667188476454,1.8073738554958103,0.08241690341993999,0.45283971015512736,"[[[-0.10311453712824648, -2.235826916938856, -2.217591487683338], [0.573614705154188, 0.11038254258728442, 0.1694341103980208], [0.10164538959861602, -0.8535650725256207, 0.02367298761529435], [-2.446694528252621, 1.2882170706338636, 2.2373875280476234], [-1.1184275033006692, -1.2107516491569679, -2.098706513535951], [-0.7836962219784516, -1.4346457626538938, 2.632687238025018]], [[-2.417528232940335, -0.8441264271578603, 0.9074512506001202], [-0.6673522474862756, -2.1844073487524778, -0.8054810284954472], [2.753872183368858, 2.5545944987318574, 2.4562289081889794], [2.3438107204885865, 0.024810043807977245, -2.484280672723887], [0.004567470006601404, -2.0733428216357, 0.1301309179259591], [-0.2388940866029574, -1.7079396970435818, -2.9549489183765365]], [[2.3857687600715414, 0.5452548572113747, -2.8286534185413847], [-2.5344239364460233, -1.870857581037127, 2.8875388978321883], [-2.5318280285753585, -1.2610031841848166, -0.0311981424555956], [2.4743780812421017, -3.0742802007654126, 1.2295968784984632], [3.1229572723796517, -0.7625134934514954, 1.8105330941630537], [1.6841189494615563, 1.0980750781830455, -2.650257710942663]], [[-2.2176397222968154, -2.785908461787613, 1.2018194065079602], [1.936199419198827, -2.726710041750459, 2.7701408282541866], [-1.9703413399955787, 1.5476326968781864, 1.8884596684932013], [-2.504832145751995, -1.6517544672550302, -2.2771829789336495], [0.725399014198548, 2.241464938392812, -1.2759145761202966], [-1.4748813571123092, -2.721602680056926, -2.3554382731062664]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.467586794723457
circuit_type3,AdamOptimizer,4,1.7069671433753537,6.243488839148076,0.1592016590391058,0.46089243450496165,"[[[0.00012842822538461363, 2.404927962341824, -0.7595928907508922], [-2.601538066657703, -1.004441649178505, -0.5926942127989507], [-1.0833263380128955, -0.04057865660873139, 1.750608352470251], [-0.8859941961280859, -2.030859370729228, -1.0649159916029678], [-1.8630949163445671, 1.9714711197737582, 0.39897293081628726], [1.6450454273214152, -2.645014040935708, -2.985401502251833]], [[-2.169930672186961, 2.3058889305031807, -0.6735952130886274], [1.610982311722764, 2.498869433108494, -2.607858911080697], [-1.3670605287969366, 1.9419390273813208, 1.0068046981857135], [3.000612375016815, -1.1573458822583225, 2.704991359108975], [-2.4572963090533464, 1.710587434426361, -0.9425967103064146], [-1.3907814789665447, 2.455242652191979, 1.4023387084831302]], [[-0.4536579908343543, 0.035794584813179764, 1.5681932231648288], [-0.6085629150891356, 1.771131678449156, -2.9815319941834826], [-1.5303636796274014, 2.5869617083182, -3.0096070352473303], [2.7918379564734837, 2.0355810264410747, -0.20153210511808606], [1.9124101025812763, 1.2428113773252418, 0.9403104553254815], [-1.2519274411313321, 2.3331266937200104, -0.5520147772584716]], [[-2.9100250983471967, 1.9449211875978536, -1.1750766180136198], [0.34339955002719913, -2.336613909843032, 2.9377996068655], [2.7479542388045965, 1.600556801881278, -2.5810229127890683], [-0.5562203113899518, -1.4820666712240842, 2.716504094362162], [-2.6380745233426843, -2.850656152436358, 2.9445973211254746], [-0.8500536739636253, -2.1238961234216216, 2.045896152414727]]]",0.0,"<QNode: wires=2, device='lightning.gpu', interface='autograd', diff_method='best'>",0.5029458257786329
